ReqID,Core,WCLatency,Arrival_Time,Finish_Time
13195,3,342,152497,152839
13340,1,342,152611,152953
13356,2,342,152725,153067
13228,3,342,152839,153181
13374,1,342,152953,153295
13391,2,342,153067,153409
13232,3,342,153181,153523
13415,1,342,153295,153637
13432,2,342,153409,153751
13269,3,342,153523,153865
13453,1,342,153637,153979
13469,2,342,153751,154093
13338,3,342,153865,154207
13541,0,445,153875,154320
13489,1,456,153979,154435
13470,2,457,154093,154550
13373,3,456,154207,154663
13554,0,456,154320,154776
13556,1,456,154435,154891
13474,2,456,154550,155006
13407,3,456,154663,155119
13572,0,456,154776,155232
13606,1,456,154891,155347
13524,2,456,155006,155462
13411,3,456,155119,155575
13601,0,456,155232,155688
13655,1,456,155347,155803
13528,2,456,155462,155918
13451,3,456,155575,156031
13617,0,456,155688,156144
13680,1,456,155803,156259
13531,2,455,155918,156373
13542,3,456,156031,156487
13624,0,456,156144,156600
13717,1,456,156259,156715
13578,2,457,156373,156830
13596,3,456,156487,156943
13628,0,456,156600,157056
13780,1,456,156715,157171
13582,2,456,156830,157286
13640,3,456,156943,157399
13636,0,456,157056,157512
13826,1,456,157171,157627
13634,2,456,157286,157742
13644,3,456,157399,157855
13670,0,456,157512,157968
13854,1,456,157627,158083
13696,2,456,157742,158198
13677,3,456,157855,158311
13773,0,456,157968,158424
13880,1,456,158083,158539
13748,2,455,158198,158653
13758,3,456,158311,158767
13821,0,456,158424,158880
13901,1,456,158539,158995
13797,2,457,158653,159110
13811,3,456,158767,159223
13923,1,456,158995,159451
13801,2,456,159110,159566
13844,3,456,159223,159679
13952,1,342,159451,159793
13842,2,342,159566,159908
13848,3,342,159679,160021
13979,1,342,159793,160135
13896,2,342,159908,160250
13872,3,342,160021,160363
13999,1,456,160135,160591
13918,2,455,160250,160705
13920,3,456,160363,160819
14058,1,342,160591,160933
13940,2,342,160705,161047
13950,3,342,160819,161161
14093,0,349,160925,161274
14097,1,456,160933,161389
13944,2,456,161047,161503
13970,3,456,161161,161617
14126,0,456,161274,161730
14131,1,456,161389,161845
13968,2,456,161503,161959
13974,3,456,161617,162073
14127,0,456,161730,162186
14159,1,456,161845,162301
14020,2,456,161959,162415
13997,3,456,162073,162529
14184,0,456,162186,162642
14193,1,456,162301,162757
14083,2,456,162415,162871
14095,3,456,162529,162985
14280,0,456,162642,163098
14226,1,456,162757,163213
14114,2,456,162871,163327
14123,3,456,162985,163441
14326,0,456,163098,163554
14298,1,456,163213,163669
14118,2,456,163327,163783
14151,3,456,163441,163897
14358,0,456,163554,164010
14343,1,456,163669,164125
14149,2,456,163783,164239
14155,3,456,163897,164353
14390,1,456,164125,164581
14209,2,456,164239,164695
14188,3,456,164353,164809
14411,1,342,164581,164923
14255,2,342,164695,165037
14282,3,342,164809,165151
14433,1,342,164923,165265
14460,0,403,164975,165378
14315,2,456,165037,165493
14335,3,456,165151,165607
14453,1,456,165265,165721
14319,2,456,165493,165949
14382,3,456,165607,166063
14517,1,456,165721,166177
14373,2,342,165949,166291
14386,3,342,166063,166405
14549,1,342,166177,166519
14427,2,342,166291,166633
14409,3,342,166405,166747
14570,1,342,166519,166861
14450,2,342,166633,166975
14451,3,342,166747,167089
14590,1,342,166861,167203
14484,2,342,166975,167317
14507,3,342,167089,167431
14611,1,342,167203,167545
14488,2,342,167317,167659
14541,3,342,167431,167773
14638,1,342,167545,167887
14539,2,342,167659,168001
14545,3,342,167773,168115
14664,1,342,167887,168229
14586,2,342,168001,168343
14568,3,342,168115,168457
14686,1,342,168229,168571
14608,2,342,168343,168685
14609,3,342,168457,168799
14714,1,342,168571,168913
14628,2,342,168685,169027
14637,3,342,168799,169141
14715,1,343,168913,169256
14632,2,342,169027,169369
14656,3,342,169141,169483
14719,1,342,169256,169598
14654,2,342,169369,169711
14660,3,342,169483,169825
14732,1,342,169598,169940
14702,2,342,169711,170053
14683,3,342,169825,170167
14736,1,342,169940,170282
14729,2,342,170053,170395
14730,3,342,170167,170509
14739,1,341,170282,170623
14741,2,342,170395,170737
14750,3,342,170509,170851
14752,1,343,170623,170966
14745,2,342,170737,171079
14763,3,342,170851,171193
14756,1,342,170966,171308
14760,2,342,171079,171421
14767,3,342,171193,171535
14771,1,342,171308,171650
14779,2,342,171421,171763
14775,3,342,171535,171877
14783,1,342,171650,171992
14786,2,342,171763,172105
14787,3,342,171877,172219
14790,1,341,171992,172333
14792,2,342,172105,172447
14801,3,342,172219,172561
14803,1,343,172333,172676
14796,2,342,172447,172789
14830,3,342,172561,172903
14807,1,342,172676,173018
14820,2,342,172789,173131
14838,3,343,172903,173246
14854,1,341,173018,173359
14866,2,456,173131,173587
14862,3,456,173246,173702
14870,1,456,173359,173815
14873,2,342,173587,173929
14874,3,343,173702,174045
14877,1,342,173815,174157
14879,2,342,173929,174271
14944,0,427,173957,174384
14888,3,454,174045,174499
14890,1,456,174157,174613
14883,2,456,174271,174727
14957,0,456,174384,174840
14900,3,457,174499,174956
14894,1,456,174613,175069
14898,2,456,174727,175183
14960,0,456,174840,175296
14904,3,456,174956,175412
14908,1,456,175069,175525
14927,2,456,175183,175639
14964,0,456,175296,175752
14912,3,456,175412,175868
14932,1,456,175525,175981
14935,2,456,175639,176095
14936,3,456,175868,176324
14939,1,456,175981,176437
14945,2,456,176095,176551
14973,3,341,176324,176665
14975,1,342,176437,176779
14949,2,342,176551,176893
15007,3,342,176665,177007
14979,1,342,176779,177121
14983,2,342,176893,177235
15053,3,342,177007,177349
15003,1,342,177121,177463
15013,2,342,177235,177577
15075,3,342,177349,177691
15019,1,342,177463,177805
15022,2,342,177577,177919
15126,0,413,177619,178032
15095,3,456,177691,178147
15028,1,456,177805,178261
15030,2,456,177919,178375
15129,0,456,178032,178488
15149,3,456,178147,178603
15043,1,456,178261,178717
15034,2,456,178375,178831
15134,0,456,178488,178944
15180,3,456,178603,179059
15047,1,456,178717,179173
15051,2,456,178831,179287
15139,0,456,178944,179400
15210,3,456,179059,179515
15070,1,456,179173,179629
15093,2,456,179287,179743
15142,0,456,179400,179856
15241,3,456,179515,179971
15112,1,456,179629,180085
15120,2,456,179743,180199
15177,0,456,179856,180312
15285,3,456,179971,180427
15166,1,456,180085,180541
15168,2,456,180199,180655
15178,0,456,180312,180768
15305,3,456,180427,180883
15197,1,456,180541,180997
15172,2,456,180655,181111
15332,3,456,180883,181339
15201,1,456,180997,181453
15205,2,456,181111,181567
15360,3,342,181339,181681
15226,1,342,181453,181795
15281,2,342,181567,181909
15381,3,342,181681,182023
15301,1,342,181795,182137
15304,2,342,181909,182251
15403,3,342,182023,182365
15322,1,342,182137,182479
15324,2,342,182251,182593
15424,3,342,182365,182707
15349,1,342,182479,182821
15328,2,342,182593,182935
15450,3,342,182707,183049
15353,1,342,182821,183163
15358,2,342,182935,183277
15478,3,342,183049,183391
15506,0,451,183053,183504
15376,1,456,183163,183619
15401,2,456,183277,183733
15511,3,456,183391,183847
15532,0,456,183504,183960
15419,1,456,183619,184075
15423,2,456,183733,184189
15575,3,456,183847,184303
15652,0,456,183960,184416
15441,1,456,184075,184531
15442,2,456,184189,184645
15675,3,456,184303,184759
15467,1,456,184531,184987
15446,2,456,184645,185101
15759,3,456,184759,185215
15471,1,342,184987,185329
15476,2,342,185101,185443
15789,3,342,185215,185557
15495,1,342,185329,185671
15551,2,342,185443,185785
15812,3,342,185557,185899
15638,1,342,185671,186013
15656,2,342,185785,186127
15836,3,342,185899,186241
15733,1,342,186013,186355
15785,2,342,186127,186469
15860,3,342,186241,186583
15776,1,342,186355,186697
15879,2,342,186469,186811
15896,3,342,186583,186925
15780,1,342,186697,187039
15922,2,342,186811,187153
15939,3,342,186925,187267
15805,1,342,187039,187381
15958,2,342,187153,187495
15975,3,342,187267,187609
15852,1,342,187381,187723
15995,2,342,187495,187837
16012,3,342,187609,187951
15877,1,342,187723,188065
16031,2,342,187837,188179
16048,3,342,187951,188293
15913,1,342,188065,188407
16068,2,342,188179,188521
16084,3,342,188293,188635
15917,1,342,188407,188749
16110,2,342,188521,188863
16135,3,342,188635,188977
15955,1,342,188749,189091
16154,2,342,188863,189205
16170,3,342,188977,189319
16028,1,342,189091,189433
16189,2,342,189205,189547
16206,3,342,189319,189661
16066,1,342,189433,189775
16225,2,342,189547,189889
16242,3,342,189661,190003
16101,1,342,189775,190117
16262,2,342,189889,190231
16278,3,342,190003,190345
16105,1,342,190117,190459
16304,2,342,190231,190573
16322,3,342,190345,190687
16151,1,342,190459,190801
16341,2,342,190573,190915
16358,3,342,190687,191029
16222,1,342,190801,191143
16376,2,342,190915,191257
16393,3,342,191029,191371
16260,1,342,191143,191485
16412,2,342,191257,191599
16428,3,342,191371,191713
16295,1,342,191485,191827
16446,2,342,191599,191941
16463,3,342,191713,192055
16299,1,342,191827,192169
16488,2,342,191941,192283
16510,3,342,192055,192397
16338,1,342,192169,192511
16543,2,342,192283,192625
16560,3,342,192397,192739
16410,1,342,192511,192853
16579,2,342,192625,192967
16596,3,342,192739,193081
16445,1,342,192853,193195
16616,2,342,192967,193309
16633,3,342,193081,193423
16479,1,342,193195,193537
16652,2,342,193309,193651
16668,3,342,193423,193765
16483,1,342,193537,193879
16694,2,342,193651,193993
16710,3,342,193765,194107
16537,1,342,193879,194221
16732,2,342,193993,194335
16749,3,342,194107,194449
16613,1,342,194221,194563
16761,2,342,194335,194677
16750,3,342,194449,194791
16650,1,342,194563,194905
16789,2,342,194677,195019
16754,3,342,194791,195133
16685,1,342,194905,195247
16818,2,342,195019,195361
16777,3,342,195133,195475
16689,1,342,195247,195589
16846,2,342,195361,195703
16781,3,342,195475,195817
16729,1,342,195589,195931
16878,2,342,195703,196045
16784,3,342,195817,196159
16786,1,342,195931,196273
16900,2,342,196045,196387
16806,3,342,196159,196501
16816,1,342,196273,196615
16923,2,342,196387,196729
16810,3,342,196501,196843
16837,1,342,196615,196957
16952,2,342,196729,197071
16834,3,342,196843,197185
16841,1,342,196957,197299
16987,2,342,197071,197413
16894,3,342,197185,197527
16872,1,342,197299,197641
17011,2,342,197413,197755
16918,3,342,197527,197869
16920,1,342,197641,197983
17034,2,342,197755,198097
16941,3,342,197869,198211
16950,1,342,197983,198325
17058,2,342,198097,198439
16945,3,342,198211,198553
17006,1,342,198325,198667
17089,2,342,198439,198781
16968,3,342,198553,198895
17108,1,342,198667,199009
17125,2,342,198781,199123
17027,3,342,198895,199237
17153,1,342,199009,199351
17184,2,342,199123,199465
17051,3,342,199237,199579
17237,1,342,199351,199693
17264,2,342,199465,199807
17075,3,342,199579,199921
17283,1,342,199693,200035
17300,2,342,199807,200149
17079,3,342,199921,200263
17326,1,342,200035,200377
17343,2,342,200149,200491
17105,3,342,200263,200605
17363,1,342,200377,200719
17380,2,342,200491,200833
17217,3,342,200605,200947
17399,1,342,200719,201061
17416,2,342,200833,201175
17281,3,342,200947,201289
17435,1,342,201061,201403
17452,2,342,201175,201517
17317,3,342,201289,201631
17471,1,342,201403,201745
17488,2,342,201517,201859
17321,3,342,201631,201973
17514,1,342,201745,202087
17530,2,342,201859,202201
17360,3,342,201973,202315
17550,1,342,202087,202429
17566,2,342,202201,202543
17432,3,342,202315,202657
17578,1,342,202429,202771
17567,2,343,202543,202886
17469,3,342,202657,202999
17605,1,342,202771,203113
17571,2,342,202886,203228
17505,3,342,202999,203341
17634,1,342,203113,203455
17595,2,342,203228,203570
17509,3,342,203341,203683
17663,1,342,203455,203797
17599,2,342,203570,203912
17547,3,342,203683,204025
17684,1,342,203797,204139
17602,2,341,203912,204253
17603,3,342,204025,204367
17716,1,456,204139,204595
17623,2,457,204253,204710
17632,3,456,204367,204823
17775,1,342,204595,204937
17627,2,342,204710,205052
17655,3,342,204823,205165
17819,1,342,204937,205279
17652,2,342,205052,205394
17659,3,342,205165,205507
17854,1,342,205279,205621
17701,2,342,205394,205736
17682,3,342,205507,205849
17878,1,342,205621,205963
17754,2,341,205736,206077
17771,3,342,205849,206191
17899,1,342,205963,206305
17795,2,343,206077,206420
17813,3,342,206191,206533
17928,1,342,206305,206647
17799,2,342,206420,206762
17842,3,342,206533,206875
17957,1,342,206647,206989
17836,2,342,206762,207104
17846,3,342,206875,207217
17986,1,342,206989,207331
17894,2,342,207104,207446
17875,3,342,207217,207559
18031,1,342,207331,207673
17916,2,341,207446,207787
17924,3,342,207559,207901
18062,1,342,207673,208015
17945,2,342,207787,208129
17955,3,342,207901,208243
18092,1,342,208015,208357
17949,2,342,208129,208471
17977,3,342,208243,208585
18133,1,342,208357,208699
17974,2,342,208471,208813
18192,0,433,208493,208926
17981,3,456,208585,209041
18171,1,456,208699,209155
18051,2,456,208813,209269
18196,0,456,208926,209382
18018,3,456,209041,209497
18208,1,456,209155,209611
18080,2,456,209269,209725
18231,0,456,209382,209838
18089,3,456,209497,209953
18237,1,456,209611,210067
18118,2,456,209725,210181
18235,0,456,209838,210294
18127,3,456,209953,210409
18273,1,456,210067,210523
18122,2,456,210181,210637
18270,0,456,210294,210750
18161,3,456,210409,210865
18316,1,456,210523,210979
18152,2,456,210637,211093
18279,0,456,210750,211206
18165,3,456,210865,211321
18358,1,456,210979,211435
18225,2,456,211093,211549
18314,0,456,211206,211662
18199,3,456,211321,211777
18392,1,456,211435,211891
18255,2,456,211549,212005
18324,0,456,211662,212118
18266,3,456,211777,212233
18419,1,456,211891,212347
18293,2,456,212005,212461
18379,0,456,212118,212574
18311,3,456,212233,212689
18454,1,456,212347,212803
18297,2,456,212461,212917
18383,0,456,212574,213030
18339,3,456,212689,213145
18485,1,456,212803,213259
18336,2,456,212917,213373
18440,0,456,213030,213486
18343,3,456,213145,213601
18530,1,456,213259,213715
18408,2,456,213373,213829
18385,3,456,213601,214057
18563,1,456,213715,214171
18443,2,456,213829,214285
18445,3,342,214057,214399
18594,1,342,214171,214513
18471,2,342,214285,214627
18483,3,342,214399,214741
18617,1,342,214513,214855
18475,2,342,214627,214969
18511,3,342,214741,215083
18657,1,342,214855,215197
18508,2,342,214969,215311
18515,3,342,215083,215425
18694,1,342,215197,215539
18579,2,342,215311,215653
18560,3,342,215425,215767
18720,1,342,215539,215881
18612,2,342,215653,215995
18613,3,342,215767,216109
18740,1,342,215881,216223
18634,2,342,215995,216337
18650,3,342,216109,216451
18741,1,343,216223,216566
18638,2,342,216337,216679
18685,3,342,216451,216793
18745,1,342,216566,216908
18673,2,342,216679,217021
18689,3,342,216793,217135
18753,1,342,216908,217250
18736,2,342,217021,217363
18713,3,342,217135,217477
18757,1,342,217250,217592
18750,2,342,217363,217705
18751,3,342,217477,217819
18760,1,341,217592,217933
18762,2,342,217705,218047
18771,3,342,217819,218161
18773,1,343,217933,218276
18766,2,342,218047,218389
18784,3,342,218161,218503
18777,1,342,218276,218618
18781,2,342,218389,218731
18788,3,342,218503,218845
18798,1,342,218618,218960
18847,2,342,218731,219073
18829,3,342,218845,219187
18861,1,342,218960,219302
18873,2,342,219073,219415
18882,3,342,219187,219529
18886,1,341,219302,219643
18888,2,342,219415,219757
18898,3,342,219529,219871
18900,1,343,219643,219986
18892,2,342,219757,220099
18911,3,342,219871,220213
18904,1,342,219986,220328
18908,2,342,220099,220441
18915,3,343,220213,220556
18920,1,341,220328,220669
18930,2,342,220441,220783
18926,3,342,220556,220898
18936,1,342,220669,221011
18939,2,342,220783,221125
18941,3,342,220898,221240
18944,1,342,221011,221353
18946,2,342,221125,221467
18956,3,341,221240,221581
18958,1,342,221353,221695
18950,2,342,221467,221809
18968,3,343,221581,221924
18962,1,342,221695,222037
18966,2,342,221809,222151
18972,3,342,221924,222266
18977,1,342,222037,222379
18987,2,342,222151,222493
18982,3,342,222266,222608
18993,1,342,222379,222721
18996,2,342,222493,222835
18998,3,342,222608,222950
19002,1,342,222721,223063
19004,2,342,222835,223177
19014,3,341,222950,223291
19016,1,456,223063,223519
19008,2,456,223177,223633
19077,3,456,223291,223747
19020,1,342,223519,223861
19025,2,342,223633,223975
19257,3,342,223747,224089
19053,1,342,223861,224203
19110,2,342,223975,224317
19314,3,342,224089,224431
19126,1,342,224203,224545
19137,2,342,224317,224659
19336,3,342,224431,224773
19162,1,342,224545,224887
19393,0,455,224545,225000
19171,2,456,224659,225115
19370,3,456,224773,225229
19211,1,456,224887,225343
19401,0,456,225000,225456
19175,2,456,225115,225571
19422,3,456,225229,225685
19218,1,456,225343,225799
19240,2,342,225571,225913
19451,3,342,225685,226027
19283,1,342,225799,226141
19333,2,342,225913,226255
19482,3,342,226027,226369
19353,1,342,226141,226483
19365,2,342,226255,226597
19516,3,342,226369,226711
19399,1,342,226483,226825
19413,2,342,226597,226939
19546,3,342,226711,227053
19439,1,342,226825,227167
19417,2,342,226939,227281
19612,3,342,227053,227395
19443,1,342,227167,227509
19448,2,342,227281,227623
19668,3,342,227395,227737
19468,1,342,227509,227851
19714,0,419,227545,227964
19510,2,456,227623,228079
19695,3,456,227737,228193
19532,1,456,227851,228307
19536,2,456,228079,228535
19735,3,456,228193,228649
19563,1,456,228307,228763
19585,2,342,228535,228877
19778,3,342,228649,228991
19646,1,342,228763,229105
19589,2,342,228877,229219
19806,3,342,228991,229333
19652,1,342,229105,229447
19663,2,456,229219,229675
19845,3,456,229333,229789
19685,1,456,229447,229903
19728,2,342,229675,230017
19899,3,342,229789,230131
19768,1,342,229903,230245
19776,2,342,230017,230359
19921,3,342,230131,230473
19797,1,342,230245,230587
19798,2,342,230359,230701
19944,3,342,230473,230815
19823,1,342,230587,230929
19802,2,342,230701,231043
19980,3,342,230815,231157
19827,1,342,230929,231271
19832,2,342,231043,231385
20011,3,342,231157,231499
19877,1,342,231271,231613
19918,2,342,231385,231727
20035,3,342,231499,231841
19938,1,342,231613,231955
19942,2,342,231727,232069
20059,3,342,231841,232183
19962,1,342,231955,232297
20006,2,342,232069,232411
20083,3,342,232183,232525
19997,1,342,232297,232639
20119,2,342,232411,232753
20152,3,342,232525,232867
20001,1,342,232639,232981
20188,2,342,232753,233095
20205,3,342,232867,233209
20027,1,342,232981,233323
20224,2,342,233095,233437
20241,3,342,233209,233551
20075,1,342,233323,233665
20260,2,342,233437,233779
20277,3,342,233551,233893
20108,1,342,233665,234007
20296,2,342,233779,234121
20313,3,342,233893,234235
20179,1,342,234007,234349
20333,2,342,234121,234463
20350,3,342,234235,234577
20413,0,369,234321,234690
20183,1,456,234349,234805
20377,2,456,234463,234919
20394,3,456,234577,235033
20415,0,456,234690,235146
20221,1,456,234805,235261
20436,2,456,234919,235375
20452,3,456,235033,235489
20419,0,456,235146,235602
20293,1,456,235261,235717
20475,2,456,235375,235831
20492,3,456,235489,235945
20427,0,456,235602,236058
20331,1,456,235717,236173
20516,2,456,235831,236287
20533,3,456,235945,236401
20431,0,456,236058,236514
20368,1,456,236173,236629
20560,2,456,236287,236743
20577,3,456,236401,236857
20509,0,456,236514,236970
20372,1,456,236629,237085
20607,2,456,236743,237199
20624,3,456,236857,237313
20551,0,456,236970,237426
20433,1,456,237085,237541
20647,2,456,237199,237655
20664,3,456,237313,237769
20555,0,456,237426,237882
20513,1,456,237541,237997
20687,2,456,237655,238111
20704,3,456,237769,238225
20596,0,456,237882,238338
20558,1,456,237997,238453
20728,2,456,238111,238567
20745,3,456,238225,238681
20643,0,456,238338,238794
20598,1,456,238453,238909
20768,2,456,238567,239023
20786,3,456,238681,239137
20683,0,456,238794,239250
20602,1,456,238909,239365
20817,2,456,239023,239479
20834,3,456,239137,239593
20724,0,456,239250,239706
20644,1,456,239365,239821
20859,2,456,239479,239935
20876,3,456,239593,240049
20765,0,456,239706,240162
20726,1,456,239821,240277
20901,2,456,239935,240391
20918,3,456,240049,240505
20806,0,456,240162,240618
20767,1,456,240277,240733
20943,2,456,240391,240847
20960,3,456,240505,240961
20854,0,456,240618,241074
20808,1,456,240733,241189
20984,2,456,240847,241303
21000,3,456,240961,241417
20896,0,456,241074,241530
20812,1,456,241189,241645
21030,2,456,241303,241759
21046,3,456,241417,241873
20938,0,456,241530,241986
20856,1,456,241645,242101
21071,2,456,241759,242215
21088,3,456,241873,242329
